user_id,group,entry_date,converted,session_duration_sec,clicked_prompt,plan_type,device
T01664,treatment,2024-12-03,0,388.9961300831689,0,free,mobile
C00426,control,2024-12-03,1,284.15445653876526,0,free,desktop
C00494,control,2024-11-27,0,399.7613868383845,0,free,desktop
C01207,control,2024-11-28,0,92.23760724268251,0,premium,desktop
T01633,treatment,2024-11-25,0,351.18126386854846,1,free,mobile
T00471,treatment,2024-12-04,0,434.1055107644724,0,free,tablet
C01208,control,2024-11-25,1,,0,free,tablet
C01820,control,2024-12-07,0,317.21639139426446,0,free,mobile
T01033,treatment,2024-11-30,0,390.49849892128873,0,standard,desktop
T01217,treatment,2024-11-28,0,324.9526608163181,0,free,mobile
T01671,treatment,2024-11-30,0,301.0553647772981,0,standard,desktop
T00714,treatment,2024-11-30,0,283.53584043163323,0,free,desktop
C01966,control,2024-12-03,0,398.77532437849425,0,premium,mobile
C01239,control,2024-12-03,0,237.31279479340253,0,free,desktop
T00775,treatment,2024-12-08,0,215.42652330437681,0,free,mobile
T00179,treatment,2024-11-29,0,227.10211010625005,0,premium,mobile
C00275,control,2024-11-30,0,314.1144891206808,0,premium,desktop
C00489,control,2024-12-06,0,266.8320444705232,0,standard,desktop
T01153,treatment,2024-12-08,0,279.94977700999556,0,free,desktop
C01229,control,2024-12-01,0,316.1107637812104,0,free,mobile
C00690,control,2024-12-01,0,183.0247795300273,0,standard,desktop
T01303,treatment,2024-11-26,0,419.91604847315034,0,free,desktop
T00651,treatment,2024-11-28,0,322.9223262430978,0,premium,desktop
T00819,treatment,2024-11-30,1,466.81064053285064,0,free,desktop
T00528,treatment,2024-11-28,0,285.73737642648695,0,premium,desktop
C01780,control,2024-12-06,0,282.7104380317641,0,premium,desktop
T01662,treatment,2024-11-30,0,270.44371004265736,0,free,mobile
T00755,treatment,2024-12-06,0,422.79523476659983,0,standard,mobile
C01058,control,2024-12-08,0,407.3720028565807,0,standard,tablet
C00118,control,2024-12-07,0,388.9703260939285,0,standard,desktop
C01024,control,2024-12-03,1,231.2055225040908,0,free,mobile
T01016,treatment,2024-12-07,0,264.57771288197904,0,standard,desktop
C00281,control,2024-12-05,0,381.9769280431388,0,free,desktop
T00342,treatment,2024-11-26,0,289.9635778165481,0,standard,mobile
C01316,control,2024-12-01,0,289.40874816525553,0,standard,desktop
T01091,treatment,2024-11-30,0,,0,standard,desktop
C00968,control,2024-12-08,1,291.7092470432926,0,premium,mobile
C01665,control,2024-11-30,0,313.6388091867717,0,standard,desktop
T01985,treatment,2024-12-08,0,,0,free,desktop
C01905,control,2024-12-05,0,307.94280861715373,0,standard,desktop
T00564,treatment,2024-11-26,0,267.55285188168847,0,free,mobile
T01937,treatment,2024-11-29,0,416.6118318110148,0,free,desktop
T00309,treatment,2024-11-27,0,218.02779434181366,0,standard,desktop
C00619,control,2024-12-06,0,448.1670030759986,0,free,desktop
T00118,treatment,2024-11-27,0,285.95687175834104,1,premium,mobile
C01742,control,2024-11-27,0,369.7588350980745,0,free,mobile
T01271,treatment,2024-12-07,0,464.0356057134695,0,free,mobile
C00155,control,2024-12-02,0,187.26999016928264,0,premium,mobile
C01847,control,2024-12-04,0,303.9551342781475,0,free,mobile
T01898,treatment,2024-12-08,0,398.9620765032378,0,free,desktop
C01655,control,2024-11-30,0,225.19424773279866,0,premium,desktop
T00460,treatment,2024-12-01,0,450.56709292478394,0,free,mobile
C00304,control,2024-11-27,0,339.6314116193422,1,premium,mobile
T00582,treatment,2024-11-25,0,428.3369516867007,0,free,mobile
T01388,treatment,2024-11-30,0,311.42471991024763,0,premium,desktop
T01013,treatment,2024-12-03,0,359.0481664611167,0,free,desktop
C01956,control,2024-12-08,1,206.44490417189428,0,free,desktop
T01995,treatment,2024-12-05,0,147.57168663670137,0,free,desktop
T00964,treatment,2024-12-08,1,331.8740010325029,0,free,desktop
C01307,control,2024-11-29,0,206.0819627369143,0,standard,desktop
T00422,treatment,2024-11-29,0,397.9324156208394,0,free,desktop
C00575,control,2024-12-08,0,247.9090475514244,0,free,desktop
T00596,treatment,2024-11-30,0,209.3769930775788,0,premium,desktop
T01955,treatment,2024-12-05,0,411.47094352818556,0,standard,desktop
T01488,treatment,2024-12-08,0,231.1309167601623,0,standard,desktop
C01706,control,2024-12-01,0,441.46926936485903,0,standard,mobile
T01500,treatment,2024-12-01,0,292.4193816127123,0,free,desktop
C01299,control,2024-12-01,0,197.62046733666065,0,standard,desktop
C00132,control,2024-11-27,0,280.5748496781637,0,standard,desktop
T00953,treatment,2024-11-25,1,342.4359787940646,0,free,desktop
T01192,treatment,2024-12-06,0,492.59610136457945,0,free,desktop
C00861,control,2024-12-04,0,,0,free,mobile
C00843,control,2024-11-30,0,364.7586562273986,0,free,mobile
C01801,control,2024-11-26,0,335.89943308361177,0,free,desktop
C01628,control,2024-12-03,1,233.62029019287922,1,free,desktop
C01993,control,2024-11-30,0,207.749963215572,0,standard,desktop
T00588,treatment,2024-12-04,0,418.44729397025446,0,free,desktop
C00269,control,2024-11-27,0,448.35791175981683,0,free,mobile
C00629,control,2024-12-06,0,293.34521559524313,0,free,mobile
C01730,control,2024-12-03,0,282.1580378076275,0,free,tablet
C01033,control,2024-12-02,0,213.9612269208295,0,standard,desktop
T00314,treatment,2024-12-07,0,117.88883737387772,0,free,mobile
C00286,control,2024-11-28,0,286.2703787846456,0,premium,mobile
C01326,control,2024-12-05,0,231.2559672547548,0,standard,mobile
T00929,treatment,2024-12-08,1,412.8279853470117,0,standard,desktop
C00300,control,2024-12-05,0,280.1650231934865,0,free,desktop
T01165,treatment,2024-12-06,0,468.50510221019175,0,standard,desktop
T00887,treatment,2024-12-02,0,210.432217142716,0,premium,desktop
T01588,treatment,2024-12-04,0,511.9606715731812,0,standard,desktop
C01447,control,2024-11-26,0,232.41479492881922,0,standard,tablet
C01472,control,2024-12-04,0,156.17204532289534,0,free,desktop
T00817,treatment,2024-11-25,0,332.77142564725835,0,standard,desktop
T00769,treatment,2024-12-04,0,325.8552074762173,0,standard,desktop
C01186,control,2024-11-30,0,216.05904719653927,0,free,mobile
C00065,control,2024-12-04,0,460.3797784040794,0,standard,mobile
T00940,treatment,2024-12-07,0,160.40528329315305,0,standard,desktop
C01880,control,2024-11-27,0,471.4908609155499,0,standard,mobile
C00890,control,2024-11-26,0,306.5838591128462,0,free,desktop
T01075,treatment,2024-12-02,1,319.69087839405404,0,standard,desktop
T01466,treatment,2024-11-27,0,331.25430495178597,0,standard,mobile
C01766,control,2024-12-08,1,242.35804374685767,0,standard,desktop
T00510,treatment,2024-12-05,0,208.1350623329292,0,premium,desktop
T00104,treatment,2024-12-05,0,397.11554154252036,0,free,desktop
T00008,treatment,2024-12-08,0,346.50307805407954,0,free,desktop
C00230,control,2024-12-05,0,500.1901272896746,0,free,desktop
C00503,control,2024-11-25,0,278.597197169208,0,standard,desktop
T00095,treatment,2024-12-06,0,352.6809559968459,0,free,mobile
T00748,treatment,2024-12-05,0,296.4513185599423,0,free,desktop
C00380,control,2024-11-28,0,236.56434300103024,0,free,mobile
T01035,treatment,2024-11-30,0,275.7753913222065,0,free,desktop
C01525,control,2024-12-01,0,378.6378431638563,0,standard,desktop
T01043,treatment,2024-11-25,0,423.2128147977756,0,premium,desktop
T00115,treatment,2024-11-29,0,305.2940978285616,0,free,desktop
C01004,control,2024-11-28,0,394.57410499038485,0,free,mobile
C01957,control,2024-11-25,0,437.35812182152654,0,free,desktop
C00836,control,2024-12-03,0,477.5297003981213,0,free,mobile
T00377,treatment,2024-11-28,1,367.63443029477924,0,free,desktop
C00374,control,2024-11-28,0,324.07856329536924,0,standard,desktop
T00750,treatment,2024-11-25,0,460.5672248888058,0,standard,desktop
T00798,treatment,2024-12-02,0,318.89726386804267,0,premium,desktop
T00936,treatment,2024-12-02,1,422.25359087749143,0,standard,mobile
C00939,control,2024-12-03,0,166.2134956585205,0,free,mobile
C01321,control,2024-12-07,0,343.07904867044215,0,standard,mobile
T01555,treatment,2024-11-26,0,330.27296962282577,0,premium,desktop
T01399,treatment,2024-12-01,0,392.79766178783547,0,free,desktop
T00505,treatment,2024-11-26,0,296.14809254547316,0,premium,desktop
C00529,control,2024-11-26,0,335.99818590886997,0,standard,mobile
T01046,treatment,2024-11-27,0,359.34538779986,0,free,tablet
C00636,control,2024-12-06,0,213.642206021601,0,premium,desktop
C01269,control,2024-12-05,0,242.05650429221146,0,standard,desktop
C00185,control,2024-12-01,0,420.77730019426195,0,standard,mobile
T00506,treatment,2024-12-06,0,171.08651212537723,0,free,tablet
T00624,treatment,2024-11-27,0,446.3790345071427,0,standard,desktop
T00266,treatment,2024-12-05,0,311.1664579075779,0,free,desktop
C01797,control,2024-12-01,0,296.7549716607575,0,free,desktop
C01441,control,2024-11-27,0,548.0707720986353,0,standard,mobile
C01535,control,2024-12-01,0,,0,free,desktop
C01273,control,2024-12-06,0,184.60949637408487,0,standard,mobile
C00607,control,2024-12-02,0,260.0089503948964,0,free,desktop
C01712,control,2024-11-25,0,227.9186197034457,0,standard,desktop
T01970,treatment,2024-11-27,1,496.0169253271828,0,standard,tablet
T00548,treatment,2024-11-30,1,,1,standard,mobile
T01250,treatment,2024-11-26,0,270.1136579040483,0,standard,mobile
T01630,treatment,2024-12-03,0,247.65140133623453,0,standard,desktop
T01347,treatment,2024-11-29,0,227.0179193635056,1,free,desktop
C01977,control,2024-12-07,0,352.398658498217,0,premium,mobile
C00158,control,2024-11-27,0,302.5965777689171,0,free,desktop
C01748,control,2024-11-27,0,322.93791468933745,0,standard,desktop
T00320,treatment,2024-12-02,0,574.1449082348513,0,premium,mobile
C00902,control,2024-11-25,1,291.8065402082589,0,free,desktop
C00352,control,2024-12-05,0,237.92388390065472,1,standard,desktop
C01230,control,2024-12-04,0,,0,free,mobile
T01479,treatment,2024-11-29,0,426.0697618611502,0,standard,mobile
C00444,control,2024-12-04,0,339.1919890140507,0,free,desktop
T01915,treatment,2024-11-27,1,466.4591682450369,0,free,desktop
C00754,control,2024-11-30,0,363.72430703346197,0,standard,desktop
C01737,control,2024-12-05,0,423.6281534462744,0,free,mobile
T01959,treatment,2024-11-26,0,471.56091233362974,1,free,desktop
C00311,control,2024-12-02,0,272.17362187968604,1,standard,mobile
C00548,control,2024-11-29,1,265.4180372672815,0,standard,mobile
T00646,treatment,2024-12-05,0,310.1356429486757,0,free,mobile
T00884,treatment,2024-12-01,0,392.1354988872468,0,standard,desktop
C00306,control,2024-11-28,0,396.9576619313726,0,free,desktop
C00694,control,2024-11-27,1,399.9429445825197,0,standard,desktop
C01927,control,2024-12-07,0,462.06429793516014,0,free,mobile
T01070,treatment,2024-11-25,0,549.6684212228915,1,free,desktop
C00749,control,2024-12-04,0,162.0504993861213,0,free,desktop
C01266,control,2024-12-06,0,402.26302873898464,0,free,desktop
T00153,treatment,2024-12-03,0,217.6983289770311,0,free,mobile
T00517,treatment,2024-12-06,0,518.0002104242508,0,standard,desktop
C00970,control,2024-12-03,0,318.5810061545273,0,free,desktop
C00013,control,2024-12-02,0,4799.664880910957,0,standard,desktop
C00873,control,2024-11-25,0,359.0623051605075,0,standard,desktop
C00808,control,2024-11-27,0,380.0820343049455,0,free,tablet
C00514,control,2024-12-06,0,148.47206016538354,0,premium,desktop
T01193,treatment,2024-12-03,0,299.6978935755474,0,standard,desktop
C00409,control,2024-11-29,0,245.56539250713868,0,premium,mobile
T00380,treatment,2024-12-04,0,436.5778281537564,1,free,desktop
T01264,treatment,2024-12-05,0,429.884328090015,0,standard,desktop
C00207,control,2024-11-28,0,330.8629546738504,0,free,mobile
T00110,treatment,2024-11-26,1,313.72497302646804,0,premium,desktop
C00458,control,2024-12-04,0,4827.768214307036,0,free,desktop
T01580,treatment,2024-12-07,0,461.43778402793646,0,free,mobile
T00406,treatment,2024-12-07,0,250.9800122431881,0,premium,desktop
T00899,treatment,2024-11-28,0,313.502692768384,0,free,desktop
T00458,treatment,2024-12-02,1,,0,premium,desktop
T00641,treatment,2024-12-01,0,515.7199873084874,0,standard,mobile
C01883,control,2024-12-02,0,261.34165124191077,0,premium,mobile
C01713,control,2024-12-04,0,334.6961911878057,0,standard,mobile
T00589,treatment,2024-11-26,0,450.87096505543093,0,free,desktop
T00229,treatment,2024-11-25,0,370.13160910988995,0,standard,desktop
C00552,control,2024-11-25,0,322.8467168092389,0,free,mobile
T01708,treatment,2024-12-02,1,306.3150459166932,0,free,mobile
T01637,treatment,2024-12-08,0,296.87049695479766,0,free,mobile
C01925,control,2024-11-29,0,247.44007350048616,0,premium,desktop
C00634,control,2024-12-04,0,415.22956357384066,0,standard,mobile
T01675,treatment,2024-11-29,0,329.2177643044643,0,standard,desktop
C00316,control,2024-12-05,0,375.30586922560553,0,standard,desktop
T01505,treatment,2024-12-07,0,390.81406303174293,0,free,desktop
T01523,treatment,2024-11-30,0,275.8570211647407,1,free,mobile
C01328,control,2024-12-07,0,439.1597856291707,0,standard,mobile
C00427,control,2024-11-29,0,512.4516737315688,0,standard,desktop
T01208,treatment,2024-12-04,1,145.71586327039037,0,free,desktop
C00105,control,2024-11-29,0,319.2860403942761,0,standard,desktop
C00142,control,2024-12-01,0,334.6878008044739,0,free,desktop
T00184,treatment,2024-12-02,0,455.898381367252,0,premium,desktop
T01268,treatment,2024-12-06,0,431.87379459424034,0,standard,desktop
T00236,treatment,2024-12-07,0,323.16001847155894,0,premium,desktop
C01949,control,2024-11-25,0,355.22668262646016,0,free,desktop
T01550,treatment,2024-12-07,1,334.1549047599008,0,free,desktop
T01724,treatment,2024-11-27,0,385.88982898370057,0,standard,mobile
T00757,treatment,2024-11-25,0,290.32311810713605,1,standard,desktop
T01929,treatment,2024-11-30,0,411.0013206460363,0,free,desktop
C01951,control,2024-12-05,0,377.8155413082669,0,free,desktop
T00679,treatment,2024-11-27,0,340.94599693903615,0,standard,desktop
T00917,treatment,2024-12-01,0,350.3966571926136,0,premium,desktop
T00285,treatment,2024-12-04,1,75.56640576054394,0,free,tablet
C01109,control,2024-11-27,0,,0,free,desktop
T00355,treatment,2024-12-06,0,449.1767645228962,0,free,mobile
C00591,control,2024-12-08,0,,0,free,desktop
T01710,treatment,2024-11-26,0,,0,standard,desktop
C01576,control,2024-11-25,0,232.804018969886,0,free,tablet
T00587,treatment,2024-12-03,0,281.1873987916525,0,free,desktop
C00213,control,2024-12-06,0,444.2900039346864,0,standard,desktop
C00778,control,2024-12-07,0,314.09961365758244,0,free,desktop
T01031,treatment,2024-12-08,0,297.85411467179443,0,free,mobile
T00465,treatment,2024-11-28,0,378.2146843730971,0,standard,desktop
T00043,treatment,2024-11-28,0,348.9658171421644,0,standard,desktop
T01287,treatment,2024-12-06,1,255.47054538614742,0,premium,desktop
T00298,treatment,2024-12-07,1,352.00971542826073,0,free,mobile
T00501,treatment,2024-11-29,0,352.2287615362691,0,free,desktop
C01567,control,2024-11-29,0,345.820590087572,0,free,desktop
T01023,treatment,2024-12-02,1,356.64795091337703,1,free,tablet
T01543,treatment,2024-11-28,0,348.4270217456813,0,free,mobile
T00353,treatment,2024-12-03,0,392.57713338011035,0,standard,mobile
T01608,treatment,2024-11-27,1,317.1680483130543,0,premium,mobile
C01343,control,2024-12-05,0,442.7716553459757,0,premium,desktop
T00013,treatment,2024-11-27,0,319.19504746619435,0,premium,desktop
C00273,control,2024-12-06,0,318.24320410266046,0,free,desktop
C00071,control,2024-12-01,0,335.2998904666759,0,free,desktop
C01087,control,2024-12-06,0,261.92433597418477,0,standard,desktop
C00394,control,2024-12-08,0,369.36337368554115,0,free,desktop
C00583,control,2024-11-29,0,299.9288507607202,0,free,mobile
T01866,treatment,2024-12-05,0,384.5702750045721,0,free,mobile
T00717,treatment,2024-12-01,0,338.1431149838084,0,free,tablet
T01825,treatment,2024-12-05,0,337.79253015758167,0,standard,mobile
T01648,treatment,2024-12-06,0,554.9732005900321,0,premium,desktop
T00611,treatment,2024-12-02,0,236.61031555389354,0,standard,desktop
T00318,treatment,2024-12-07,0,351.9627357255687,0,free,mobile
C01763,control,2024-12-01,0,424.34127406593456,0,premium,tablet
T01010,treatment,2024-12-01,0,438.4854353497965,0,free,desktop
C01259,control,2024-11-26,0,354.9753610300785,0,free,desktop
C00526,control,2024-12-02,0,302.82548542992834,1,standard,tablet
C00377,control,2024-11-25,0,484.11086011294384,0,free,desktop
C01559,control,2024-11-27,0,295.3144953847031,0,free,desktop
T00507,treatment,2024-12-05,0,315.3181568658744,0,standard,tablet
C01963,control,2024-12-02,0,533.2013920939277,0,premium,mobile
T01568,treatment,2024-11-30,0,150.35888905369234,0,free,mobile
C00348,control,2024-12-02,0,349.7397224417489,0,standard,tablet
T01139,treatment,2024-12-07,1,316.1028513486678,0,premium,desktop
C01709,control,2024-11-30,0,307.3989012953831,0,free,desktop
C01050,control,2024-11-30,0,335.74466928216714,0,standard,desktop
C00590,control,2024-11-25,0,390.0389906296038,0,free,desktop
C00519,control,2024-11-28,0,337.9044342612963,0,free,desktop
T01672,treatment,2024-12-03,0,160.24958101465273,0,premium,desktop
T00699,treatment,2024-11-27,0,397.5340277841555,1,free,mobile
C01083,control,2024-12-02,0,155.07090293314258,0,standard,desktop
T00356,treatment,2024-12-05,0,431.9532311168366,0,free,desktop
T01996,treatment,2024-11-30,0,386.51054353489184,0,premium,desktop
C01809,control,2024-11-27,1,92.60000558525778,0,standard,desktop
T01877,treatment,2024-12-08,0,446.16863052314625,0,premium,desktop
C00792,control,2024-12-01,0,435.5496437381933,1,standard,desktop
T01807,treatment,2024-11-27,0,381.1384772147285,0,standard,desktop
C01980,control,2024-12-03,0,367.88960207568033,0,standard,desktop
T00555,treatment,2024-11-29,0,385.1352999412773,0,standard,desktop
T00221,treatment,2024-12-06,0,280.68022948431064,1,premium,mobile
C01530,control,2024-12-08,0,334.5871206404704,0,premium,desktop
C01410,control,2024-12-08,0,339.807958010508,0,standard,desktop
T00915,treatment,2024-11-28,1,490.15022094273354,0,free,desktop
T01163,treatment,2024-11-26,1,284.59100323795,0,standard,desktop
C00083,control,2024-12-08,0,223.0615664359375,0,standard,desktop
T01136,treatment,2024-11-29,0,258.5682253072098,0,standard,tablet
C00020,control,2024-11-29,1,462.4082684426454,0,standard,desktop
T00244,treatment,2024-11-28,0,332.8508794820645,0,standard,desktop
C01562,control,2024-12-02,0,283.2867530781871,0,free,mobile
C00973,control,2024-11-29,0,373.5286956474077,0,standard,desktop
C01710,control,2024-11-29,0,148.57124796773115,0,free,desktop
T00599,treatment,2024-11-26,0,401.6602529459252,0,free,desktop
C01098,control,2024-12-01,0,416.8612222379255,0,standard,desktop
T00740,treatment,2024-12-04,0,269.7295317153341,0,standard,desktop
C00886,control,2024-11-26,0,257.85097293681065,0,free,mobile
T00416,treatment,2024-11-29,0,272.5723367652776,0,standard,mobile
T01085,treatment,2024-12-06,0,364.81162687389985,0,free,desktop
T01362,treatment,2024-12-02,0,390.9088858086546,0,standard,desktop
C00737,control,2024-12-01,0,462.28877141799217,0,free,desktop
C01453,control,2024-11-25,0,387.59401907553024,0,premium,desktop
T00972,treatment,2024-12-08,0,214.48531496669682,0,free,mobile
T01525,treatment,2024-11-30,1,184.28328462483634,0,free,desktop
T00126,treatment,2024-12-07,0,464.0633544301979,0,standard,desktop
C00906,control,2024-11-29,0,225.30235626278838,0,free,mobile
T00399,treatment,2024-12-04,1,314.6676262786761,0,free,desktop
T00932,treatment,2024-11-29,0,457.6943133269499,0,standard,mobile
C00947,control,2024-11-25,0,286.2101235255009,0,standard,mobile
T00498,treatment,2024-11-27,1,282.868332048634,0,free,desktop
T00892,treatment,2024-12-06,0,337.12018081919047,0,premium,mobile
C00715,control,2024-12-06,0,390.7653526924008,0,standard,mobile
T00649,treatment,2024-12-08,0,382.570233096972,0,free,desktop
C00686,control,2024-12-08,1,275.4870387990434,1,premium,mobile
T01410,treatment,2024-11-25,0,436.79357448849794,1,premium,desktop
T00941,treatment,2024-11-29,0,372.9061941487635,0,free,mobile
T01965,treatment,2024-11-30,0,342.7738121277839,0,standard,mobile
C00885,control,2024-11-30,0,119.84921282100805,0,standard,desktop
C00917,control,2024-11-27,0,281.2827480838045,0,standard,desktop
T00462,treatment,2024-12-08,0,521.3715583760295,1,standard,desktop
T01659,treatment,2024-12-03,0,460.09863882303375,0,standard,mobile
C01265,control,2024-11-30,0,315.182624112779,0,standard,desktop
C00483,control,2024-12-02,0,409.41949620550577,0,free,desktop
T00990,treatment,2024-12-07,1,387.5895359230785,0,standard,desktop
T01454,treatment,2024-12-01,0,262.0002650578757,0,premium,desktop
C00277,control,2024-11-28,0,320.5541869332162,1,standard,mobile
C00988,control,2024-12-05,0,324.58662663794365,0,premium,mobile
T00084,treatment,2024-12-01,0,261.6384798670304,0,standard,desktop
C01245,control,2024-12-01,0,395.628807069864,0,free,desktop
C00571,control,2024-11-29,0,386.3309794328705,0,standard,desktop
C01435,control,2024-12-04,0,128.19317362111616,0,premium,desktop
C00993,control,2024-11-30,0,244.17189067997992,0,premium,mobile
T01295,treatment,2024-11-29,0,488.87828342319995,0,free,tablet
T00260,treatment,2024-11-29,0,289.99303479747425,0,standard,mobile
C00585,control,2024-12-04,0,372.22144473954546,0,free,desktop
C01349,control,2024-11-28,0,451.47814666134167,0,standard,mobile
C01007,control,2024-11-25,0,407.56183108453354,0,free,desktop
C00674,control,2024-11-29,0,398.21439794989743,0,premium,tablet
C00447,control,2024-11-27,0,380.1319268070768,0,standard,mobile
T01888,treatment,2024-11-25,0,185.6048877896536,0,free,desktop
T00994,treatment,2024-11-29,0,263.79145608649117,0,free,mobile
T00064,treatment,2024-12-07,1,429.27421211549597,0,standard,desktop
T01160,treatment,2024-12-01,0,386.32451843807024,0,free,mobile
T00500,treatment,2024-11-30,0,338.16910934283055,0,premium,desktop
C01690,control,2024-11-28,0,438.23034151428106,0,free,desktop
T01297,treatment,2024-12-06,0,288.7704675500146,0,standard,desktop
C01247,control,2024-12-08,0,275.53391976337923,0,standard,desktop
C01985,control,2024-12-02,0,413.15779371234197,0,free,desktop
C00294,control,2024-12-05,0,343.1082341362846,0,free,desktop
C01547,control,2024-12-05,0,269.13492165333184,0,free,desktop
T00012,treatment,2024-11-25,0,255.84113302506853,0,free,mobile
C00588,control,2024-12-01,0,418.0274583408089,1,free,desktop
T00129,treatment,2024-12-06,0,276.57440052405656,0,standard,desktop
T01061,treatment,2024-12-04,0,381.7091145807742,1,free,mobile
C00425,control,2024-12-06,0,382.0826854453069,0,premium,desktop
C01054,control,2024-11-29,0,296.77778865718545,0,standard,mobile
T01320,treatment,2024-12-05,0,303.36336510663983,0,standard,tablet
C00556,control,2024-12-03,1,345.9539239070942,1,premium,mobile
T01532,treatment,2024-12-03,0,360.0270861000747,0,premium,mobile
T00575,treatment,2024-12-03,0,427.8458617559111,0,standard,mobile
T01541,treatment,2024-11-27,0,458.11902285074297,0,premium,desktop
T01538,treatment,2024-12-06,0,623.6930006528294,1,free,mobile
T00696,treatment,2024-11-26,0,412.4944553650355,0,standard,desktop
C01193,control,2024-12-03,1,461.2330481040515,0,standard,desktop
C01716,control,2024-11-27,0,326.13899796215054,0,standard,desktop
T01156,treatment,2024-11-26,1,295.8947259304123,0,free,desktop
T01604,treatment,2024-12-07,0,465.7197062594712,0,standard,tablet
T01922,treatment,2024-12-05,0,262.147509674717,0,standard,mobile
T00457,treatment,2024-11-25,0,290.2971017973308,0,free,desktop
C01285,control,2024-12-03,0,143.42089974610124,0,free,mobile
T01463,treatment,2024-11-30,0,454.45491991040285,0,premium,mobile
T00580,treatment,2024-11-27,0,385.7586894115402,1,standard,tablet
T01188,treatment,2024-12-05,0,409.6570527998967,0,free,desktop
T00087,treatment,2024-11-29,1,456.18885981811206,1,free,mobile
C01889,control,2024-11-29,0,165.6457708572601,0,premium,desktop
C01591,control,2024-12-04,0,357.96666501480195,0,free,desktop
T01524,treatment,2024-12-06,0,298.3829430705141,0,free,desktop
T00162,treatment,2024-12-01,0,295.45194286193686,0,free,desktop
T01187,treatment,2024-11-25,0,4058.2950354507097,0,free,desktop
T00271,treatment,2024-12-07,0,494.2982725009797,0,standard,desktop
T01216,treatment,2024-12-06,0,357.1966202512616,0,premium,mobile
C01137,control,2024-12-02,0,219.43199389972608,0,standard,desktop
T01335,treatment,2024-11-29,0,262.2091646598462,0,free,desktop
T01760,treatment,2024-12-08,0,307.99439440020154,0,free,desktop
T01780,treatment,2024-11-27,0,357.9230842931543,0,free,desktop
C01711,control,2024-12-02,0,284.9039895012336,0,premium,desktop
T01618,treatment,2024-12-01,0,451.5869488041053,0,standard,mobile
C00453,control,2024-12-01,0,164.080945775813,0,free,desktop
C00913,control,2024-12-07,0,280.30535920847143,0,free,mobile
T00669,treatment,2024-12-06,1,396.4955817933717,0,free,desktop
C01199,control,2024-12-07,0,274.30904031046913,0,standard,desktop
C01274,control,2024-12-08,0,311.10039411585535,0,free,tablet
C00037,control,2024-12-05,0,440.4526026665293,1,free,mobile
C00974,control,2024-11-29,0,395.1648587062237,0,free,desktop
C00983,control,2024-11-30,0,288.30566757956524,0,free,desktop
T00662,treatment,2024-12-04,0,265.4469345154489,0,standard,desktop
C01418,control,2024-11-29,0,358.78892402469455,0,free,mobile
C01560,control,2024-12-02,0,470.42089874530564,0,free,desktop
C00039,control,2024-12-04,0,394.07677214743796,0,free,desktop
C01486,control,2024-12-07,0,394.72739031852734,0,free,mobile
T00542,treatment,2024-12-07,1,220.2666000626778,0,free,mobile
C00169,control,2024-12-01,0,348.94044815306484,0,free,tablet
C01355,control,2024-12-02,0,340.74291117280023,0,standard,mobile
T00387,treatment,2024-12-01,0,366.55202899023914,0,standard,mobile
T01593,treatment,2024-12-06,0,337.5401714512621,0,premium,mobile
T00614,treatment,2024-12-07,1,404.0504581674244,0,premium,desktop
T00753,treatment,2024-11-29,0,206.3317972516174,0,free,desktop
C01640,control,2024-11-26,0,307.4062606522348,0,free,mobile
C01290,control,2024-12-02,0,280.5265959429794,0,free,desktop
C01380,control,2024-12-04,0,3505.942525260434,0,free,mobile
C01933,control,2024-12-04,0,343.1773531361897,0,free,mobile
C00579,control,2024-12-08,0,241.86526327931745,0,standard,tablet
T00030,treatment,2024-12-06,1,383.5930062389705,0,standard,desktop
C00892,control,2024-12-02,0,5489.471943746106,0,standard,tablet
C00780,control,2024-11-28,0,385.49346899412535,0,premium,desktop
C00159,control,2024-11-25,1,381.86033876196973,0,free,desktop
C00002,control,2024-12-07,1,351.3776319976484,0,premium,desktop
T01213,treatment,2024-12-05,0,153.01927040537004,1,free,desktop
T01290,treatment,2024-12-04,0,437.47974423076414,0,premium,desktop
C00849,control,2024-12-06,0,419.5799755323642,0,free,tablet
T00401,treatment,2024-12-02,0,478.45495797473166,0,free,desktop
C01596,control,2024-12-06,0,293.95313623037976,0,standard,desktop
C01776,control,2024-12-02,0,6663.120825041089,0,standard,desktop
C01913,control,2024-12-08,0,343.0187160930655,0,free,mobile
C01043,control,2024-11-27,0,323.6581633370971,0,standard,mobile
C01544,control,2024-11-27,0,293.39007020290273,0,standard,desktop
T01717,treatment,2024-12-02,0,363.37384847964245,0,standard,desktop
C00053,control,2024-12-01,0,216.25564905215884,0,standard,desktop
T01852,treatment,2024-11-27,0,305.8326001021986,0,standard,mobile
C01911,control,2024-12-02,0,331.3502523926928,0,free,desktop
T00822,treatment,2024-12-08,0,408.0535857549415,0,free,desktop
T00673,treatment,2024-12-05,0,315.51299064210355,0,premium,mobile
T01489,treatment,2024-11-27,0,514.7209664836975,0,premium,mobile
C00824,control,2024-12-07,0,468.0785152201265,0,free,desktop
T01573,treatment,2024-12-08,0,275.09034817316456,0,free,mobile
C01389,control,2024-12-03,0,186.33098971346962,0,standard,desktop
T01269,treatment,2024-12-03,0,409.8890238087828,0,free,mobile
